id_empleado,periodo,horas_trabajadas,horas_facturables,horas_no_facturables,horas_extra,region,costo_hora,costo_laboral,tipo_costo,moneda
E084,2025-09,128,96,32,0,APAC,14.19,1816.32,Salario,USD
E084,2025-10,121,104,17,0,APAC,14.19,1716.99,Salario,USD
E084,2025-11,154,120,34,0,APAC,14.19,2185.26,Salario,USD
E084,2025-12,138,119,19,0,APAC,14.19,1958.22,Salario,USD
E086,2025-01,123,99,24,0,Europe,30.96,3808.08,Salario,USD
E086,2025-02,120,72,48,0,Europe,30.96,3715.2,Salario,USD
E086,2025-03,136,103,33,0,Europe,30.96,4210.56,Salario,USD
E086,2025-04,154,110,44,0,Europe,30.96,4767.84,Salario,USD
E086,2025-05,154,126,28,0,Europe,30.96,4767.84,Salario,USD
E086,2025-06,125,78,47,0,Europe,30.96,3870.0,Salario,USD
E086,2025-07,101,70,31,0,Europe,30.96,3126.96,Salario,USD
E086,2025-08,159,107,52,0,Europe,30.96,4922.64,Salario,USD
E086,2025-09,128,93,35,0,Europe,30.96,3962.88,Salario,USD
E086,2025-10,161,123,38,1,Europe,30.96,4984.56,Salario,USD
E086,2025-11,137,111,26,0,Europe,30.96,4241.52,Salario,USD
E086,2025-12,96,81,15,0,Europe,30.96,2972.16,Salario,USD
E087,2025-04,99,59,40,0,North America,39.78,3938.22,Salario,USD
E087,2025-05,133,90,43,0,North America,39.78,5290.74,Salario,USD
E087,2025-06,127,89,38,0,North America,39.78,5052.06,Salario,USD
E087,2025-07,120,96,24,0,North America,39.78,4773.6,Salario,USD
E087,2025-08,95,66,29,0,North America,39.78,3779.1,Salario,USD
E087,2025-09,163,121,42,3,North America,39.78,6484.14,Salario,USD
E087,2025-10,133,95,38,0,North America,39.78,5290.74,Salario,USD
E087,2025-11,133,91,42,0,North America,39.78,5290.74,Salario,USD
E087,2025-12,136,119,17,0,North America,39.78,5410.08,Salario,USD
E088,2025-01,126,85,41,0,LATAM,16.61,2092.86,Salario,USD
E088,2025-02,124,99,25,0,LATAM,16.61,2059.64,Salario,USD
E088,2025-03,121,95,26,0,LATAM,16.61,2009.81,Salario,USD
E088,2025-04,125,91,34,0,LATAM,16.61,2076.25,Salario,USD
E088,2025-05,130,114,16,0,LATAM,16.61,2159.3,Salario,USD
E088,2025-06,81,60,21,0,LATAM,16.61,1345.41,Salario,USD
E088,2025-07,132,91,41,0,LATAM,16.61,2192.52,Salario,USD
E088,2025-08,130,97,33,0,LATAM,16.61,2159.3,Salario,USD
E088,2025-09,159,108,51,0,LATAM,16.61,2640.99,Salario,USD
E088,2025-10,125,99,26,0,LATAM,16.61,2076.25,Salario,USD
E088,2025-11,125,79,46,0,LATAM,16.61,2076.25,Salario,USD
E088,2025-12,136,89,47,0,LATAM,16.61,2258.96,Salario,USD
E089,2025-03,126,102,24,0,APAC,38.24,4818.24,Salario,USD
E089,2025-04,163,103,60,3,APAC,38.24,6233.12,Salario,USD
E089,2025-05,123,107,16,0,APAC,38.24,4703.52,Salario,USD
E089,2025-06,129,98,31,0,APAC,38.24,4932.96,Salario,USD
E089,2025-07,139,119,20,0,APAC,38.24,5315.36,Salario,USD
E089,2025-08,158,138,20,0,APAC,38.24,6041.92,Salario,USD
E089,2025-09,148,116,32,0,APAC,38.24,5659.52,Salario,USD
E089,2025-10,126,84,42,0,APAC,38.24,4818.24,Salario,USD
E089,2025-11,128,79,49,0,APAC,38.24,4894.72,Salario,USD
E089,2025-12,151,99,52,0,APAC,38.24,5774.24,Salario,USD
E090,2025-01,154,133,21,0,North America,18.65,2872.1,Salario,USD
E090,2025-02,135,111,24,0,North America,18.65,2517.75,Salario,USD
E090,2025-03,128,82,46,0,North America,18.65,2387.2,Salario,USD
E090,2025-04,132,107,25,0,North America,18.65,2461.8,Salario,USD
E090,2025-05,135,85,50,0,North America,18.65,2517.75,Salario,USD
E090,2025-06,87,74,13,0,North America,18.65,1622.55,Salario,USD
E090,2025-07,131,98,33,0,North America,18.65,2443.15,Salario,USD
E090,2025-08,80,56,24,0,North America,18.65,1492.0,Salario,USD
E090,2025-09,129,111,18,0,North America,18.65,2405.85,Salario,USD
E090,2025-10,94,59,35,0,North America,18.65,1753.1,Salario,USD
E090,2025-11,128,84,44,0,North America,18.65,2387.2,Salario,USD
E090,2025-12,126,77,49,0,North America,18.65,2349.9,Salario,USD
E091,2025-01,138,96,42,0,APAC,17.4,2401.2,Salario,USD
E091,2025-02,127,113,14,0,APAC,17.4,2209.8,Salario,USD
E091,2025-03,120,87,33,0,APAC,17.4,2088.0,Salario,USD
E091,2025-04,129,93,36,0,APAC,17.4,2244.6,Salario,USD
E091,2025-05,137,95,42,0,APAC,17.4,2383.8,Salario,USD
E091,2025-06,120,94,26,0,APAC,17.4,2088.0,Salario,USD
E091,2025-07,132,106,26,0,APAC,17.4,2296.8,Salario,USD
E091,2025-08,126,80,46,0,APAC,17.4,2192.4,Salario,USD
E091,2025-09,126,79,47,0,APAC,17.4,2192.4,Salario,USD
E091,2025-10,122,80,42,0,APAC,17.4,2122.8,Salario,USD
E091,2025-11,120,72,48,0,APAC,17.4,2088.0,Salario,USD
E091,2025-12,122,93,29,0,APAC,17.4,2122.8,Salario,USD
E092,2025-06,135,81,54,0,APAC,17.42,2351.7,Salario,USD
E092,2025-07,120,88,32,0,APAC,17.42,2090.4,Salario,USD
E092,2025-08,153,114,39,0,APAC,17.42,2665.26,Salario,USD
E092,2025-09,128,97,31,0,APAC,17.42,2229.76,Salario,USD
E092,2025-10,138,118,20,0,APAC,17.42,2403.96,Salario,USD
E092,2025-11,147,88,59,0,APAC,17.42,2560.74,Salario,USD
E092,2025-12,127,76,51,0,APAC,17.42,2212.34,Salario,USD
E093,2025-01,121,75,46,0,North America,38.88,4704.48,Salario,USD
E093,2025-02,156,102,54,0,North America,38.88,6065.28,Salario,USD
E093,2025-03,134,83,51,0,North America,38.88,5209.92,Salario,USD
E093,2025-04,132,97,35,0,North America,38.88,5132.16,Salario,USD
E093,2025-05,134,89,45,0,North America,38.88,5209.92,Salario,USD
E093,2025-06,154,107,47,0,North America,38.88,5987.52,Salario,USD
E093,2025-07,133,94,39,0,North America,38.88,5171.04,Salario,USD
E093,2025-08,109,77,32,0,North America,38.88,4237.92,Salario,USD
E094,2025-01,130,103,27,0,North America,33.95,4413.5,Salario,USD
E094,2025-02,130,110,20,0,North America,33.95,4413.5,Salario,USD
E094,2025-03,153,92,61,0,North America,33.95,5194.35,Salario,USD
E094,2025-04,159,97,62,0,North America,33.95,5398.05,Salario,USD
E094,2025-05,128,99,29,0,North America,33.95,4345.6,Salario,USD
E094,2025-06,132,93,39,0,North America,33.95,4481.4,Salario,USD
E094,2025-07,139,89,50,0,North America,33.95,4719.05,Salario,USD
E094,2025-08,131,107,24,0,North America,33.95,4447.45,Salario,USD
E094,2025-09,88,61,27,0,North America,33.95,2987.6,Salario,USD
E094,2025-10,136,92,44,0,North America,33.95,4617.2,Salario,USD
E094,2025-11,123,105,18,0,North America,33.95,4175.85,Salario,USD
E094,2025-12,129,89,40,0,North America,33.95,4379.55,Salario,USD
E095,2025-01,130,88,42,0,North America,29.26,3803.8,Salario,USD
E095,2025-02,127,99,28,0,North America,29.26,3716.02,Salario,USD
E095,2025-03,156,127,29,0,North America,29.26,4564.56,Salario,USD
E095,2025-04,135,84,51,0,North America,29.26,3950.1,Salario,USD
E095,2025-05,131,96,35,0,North America,29.26,3833.06,Salario,USD
E095,2025-06,136,92,44,0,North America,29.26,3979.36,Salario,USD
E095,2025-07,134,105,29,0,North America,29.26,3920.84,Salario,USD
E095,2025-08,120,91,29,0,North America,29.26,3511.2,Salario,USD
E095,2025-09,158,105,53,0,North America,29.26,4623.08,Salario,USD
E095,2025-10,129,103,26,0,North America,29.26,3774.54,Salario,USD
E095,2025-11,148,109,39,0,North America,29.26,4330.48,Salario,USD
E095,2025-12,164,136,28,4,North America,29.26,4798.64,Salario,USD
E096,2025-01,120,87,33,0,North America,23.84,2860.8,Salario,USD
E096,2025-02,101,61,40,0,North America,23.84,2407.84,Salario,USD
E096,2025-03,147,124,23,0,North America,23.84,3504.48,Salario,USD
E096,2025-04,133,106,27,0,North America,23.84,3170.72,Salario,USD
E096,2025-05,133,115,18,0,North America,23.84,3170.72,Salario,USD
E096,2025-06,126,113,13,0,North America,23.84,3003.84,Salario,USD
E096,2025-07,146,120,26,0,North America,23.84,3480.64,Salario,USD
E096,2025-08,150,94,56,0,North America,23.84,3576.0,Salario,USD
E096,2025-09,155,136,19,0,North America,23.84,3695.2,Salario,USD
E096,2025-10,154,92,62,0,North America,23.84,3671.36,Salario,USD
E096,2025-11,134,92,42,0,North America,23.84,3194.56,Salario,USD
E096,2025-12,122,74,48,0,North America,23.84,2908.48,Salario,USD
E097,2025-02,138,99,39,0,North America,40.95,5651.1,Salario,USD
E097,2025-03,107,85,22,0,North America,40.95,4381.65,Salario,USD
E097,2025-04,125,75,50,0,North America,40.95,5118.75,Salario,USD
E097,2025-05,161,133,28,1,North America,40.95,6592.95,Salario,USD
E097,2025-06,94,70,24,0,North America,40.95,3849.3,Salario,USD
E097,2025-07,82,64,18,0,North America,40.95,3357.9,Salario,USD
E097,2025-08,154,110,44,0,North America,40.95,6306.3,Salario,USD
E097,2025-09,108,89,19,0,North America,40.95,4422.6,Salario,USD
E097,2025-10,129,82,47,0,North America,40.95,5282.55,Salario,USD
E097,2025-11,135,105,30,0,North America,40.95,5528.25,Salario,USD
E097,2025-12,158,112,46,0,North America,40.95,6470.1,Salario,USD
E098,2025-01,124,111,13,0,APAC,24.95,3093.8,Salario,USD
E098,2025-02,148,127,21,0,APAC,24.95,3692.6,Salario,USD
E098,2025-03,125,97,28,0,APAC,24.95,3118.75,Salario,USD
E098,2025-04,90,76,14,0,APAC,24.95,2245.5,Salario,USD
E098,2025-05,137,86,51,0,APAC,24.95,3418.15,Salario,USD
E098,2025-06,156,117,39,0,APAC,24.95,3892.2,Salario,USD
E098,2025-07,128,79,49,0,APAC,24.95,3193.6,Salario,USD
E098,2025-08,120,94,26,0,APAC,24.95,2994.0,Salario,USD
E098,2025-09,134,88,46,0,APAC,24.95,3343.3,Salario,USD
E098,2025-10,97,77,20,0,APAC,24.95,2420.15,Salario,USD
E098,2025-11,158,97,61,0,APAC,24.95,3942.1,Salario,USD
E098,2025-12,120,93,27,0,APAC,24.95,2994.0,Salario,USD
E099,2025-01,131,96,35,0,North America,38.95,5102.45,Salario,USD
E099,2025-02,125,95,30,0,North America,38.95,4868.75,Salario,USD
E099,2025-03,132,85,47,0,North America,38.95,5141.4,Salario,USD
E099,2025-04,125,99,26,0,North America,38.95,4868.75,Salario,USD
E099,2025-05,90,70,20,0,North America,38.95,3505.5,Salario,USD
E099,2025-06,139,84,55,0,North America,38.95,5414.05,Salario,USD
E099,2025-07,136,106,30,0,North America,38.95,5297.2,Salario,USD
E099,2025-08,160,129,31,0,North America,38.95,6232.0,Salario,USD
E099,2025-09,135,115,20,0,North America,38.95,5258.25,Salario,USD
E099,2025-10,160,114,46,0,North America,38.95,6232.0,Salario,USD
E099,2025-11,153,137,16,0,North America,38.95,5959.35,Salario,USD
E099,2025-12,89,71,18,0,North America,38.95,3466.55,Salario,USD
E100,2025-01,127,112,15,0,LATAM,26.49,3364.23,Salario,USD
E100,2025-02,133,93,40,0,LATAM,26.49,3523.17,Salario,USD
E100,2025-03,102,73,29,0,LATAM,26.49,2701.98,Salario,USD
E100,2025-04,129,113,16,0,LATAM,26.49,3417.21,Salario,USD
E100,2025-05,90,75,15,0,LATAM,26.49,2384.1,Salario,USD
E100,2025-06,121,89,32,0,LATAM,26.49,3205.29,Salario,USD
E100,2025-07,103,64,39,0,LATAM,26.49,2728.47,Salario,USD
E100,2025-08,84,63,21,0,LATAM,26.49,2225.16,Salario,USD
E100,2025-09,152,96,56,0,LATAM,26.49,4026.48,Salario,USD
E100,2025-10,102,85,17,0,LATAM,26.49,2701.98,Salario,USD
E100,2025-11,127,84,43,0,LATAM,26.49,3364.23,Salario,USD
E100,2025-12,89,60,29,0,LATAM,26.49,2357.61,Salario,USD
E101,2025-03,132,81,51,0,Europe,24.44,3226.08,Salario,USD
E101,2025-04,123,79,44,0,Europe,24.44,3006.12,Salario,USD
E101,2025-05,121,102,19,0,Europe,24.44,2957.24,Salario,USD
E101,2025-06,133,111,22,0,Europe,24.44,3250.52,Salario,USD
E101,2025-07,85,70,15,0,Europe,24.44,2077.4,Salario,USD
E101,2025-08,122,73,49,0,Europe,24.44,2981.68,Salario,USD
E101,2025-09,102,63,39,0,Europe,24.44,2492.88,Salario,USD
E101,2025-10,129,109,20,0,Europe,24.44,3152.76,Salario,USD
E101,2025-11,103,73,30,0,Europe,24.44,2517.32,Salario,USD
E101,2025-12,104,80,24,0,Europe,24.44,2541.76,Salario,USD
E102,2025-01,127,101,26,0,North America,27.27,3463.29,Salario,USD
E102,2025-02,94,71,23,0,North America,27.27,2563.38,Salario,USD
E102,2025-03,161,133,28,1,North America,27.27,4390.47,Salario,USD
E102,2025-04,162,120,42,2,North America,27.27,4417.74,Salario,USD
E102,2025-05,131,97,34,0,North America,27.27,3572.37,Salario,USD
E102,2025-06,151,95,56,0,North America,27.27,4117.77,Salario,USD
E102,2025-07,135,94,41,0,North America,27.27,3681.45,Salario,USD
E102,2025-08,127,83,44,0,North America,27.27,3463.29,Salario,USD
E102,2025-09,149,112,37,0,North America,27.27,4063.23,Salario,USD
E102,2025-10,133,105,28,0,North America,27.27,3626.91,Salario,USD
E102,2025-11,126,110,16,0,North America,27.27,3436.02,Salario,USD
E102,2025-12,125,79,46,0,North America,27.27,3408.75,Salario,USD
E103,2025-01,147,97,50,0,North America,21.95,3226.65,Salario,USD
E103,2025-02,81,70,11,0,North America,21.95,1777.95,Salario,USD
E103,2025-03,125,111,14,0,North America,21.95,2743.75,Salario,USD
E103,2025-04,125,89,36,0,North America,21.95,2743.75,Salario,USD
E103,2025-05,122,105,17,0,North America,21.95,2677.9,Salario,USD
E103,2025-06,124,80,44,0,North America,21.95,2721.8,Salario,USD
E103,2025-07,128,86,42,0,North America,21.95,2809.6,Salario,USD
E103,2025-08,139,93,46,0,North America,21.95,3051.05,Salario,USD
E104,2025-01,132,103,29,0,APAC,36.67,4840.44,Salario,USD
E104,2025-02,136,107,29,0,APAC,36.67,4987.12,Salario,USD
E104,2025-03,123,90,33,0,APAC,36.67,4510.41,Salario,USD
E104,2025-04,136,93,43,0,APAC,36.67,4987.12,Salario,USD
E104,2025-05,132,116,16,0,APAC,36.67,4840.44,Salario,USD
E104,2025-06,134,116,18,0,APAC,36.67,4913.78,Salario,USD
E104,2025-07,136,113,23,0,APAC,36.67,4987.12,Salario,USD
E104,2025-08,121,100,21,0,APAC,36.67,4437.07,Salario,USD
E104,2025-09,126,110,16,0,APAC,36.67,4620.42,Salario,USD
E104,2025-10,133,112,21,0,APAC,36.67,4877.11,Salario,USD
E104,2025-11,100,82,18,0,APAC,36.67,3667.0,Salario,USD
E104,2025-12,96,72,24,0,APAC,36.67,3520.32,Salario,USD
E105,2025-01,128,94,34,0,North America,28.59,3659.52,Salario,USD
E105,2025-02,139,95,44,0,North America,28.59,3974.01,Salario,USD
E105,2025-03,153,130,23,0,North America,28.59,4374.27,Salario,USD
E105,2025-04,82,67,15,0,North America,28.59,2344.38,Salario,USD
E105,2025-05,134,99,35,0,North America,28.59,3831.06,Salario,USD
E105,2025-06,127,86,41,0,North America,28.59,3630.93,Salario,USD
E105,2025-07,80,62,18,0,North America,28.59,2287.2,Salario,USD
E105,2025-08,98,80,18,0,North America,28.59,2801.82,Salario,USD
E105,2025-09,96,63,33,0,North America,28.59,2744.64,Salario,USD
E105,2025-10,127,111,16,0,North America,28.59,3630.93,Salario,USD
E105,2025-11,137,95,42,0,North America,28.59,3916.83,Salario,USD
E105,2025-12,138,104,34,0,North America,28.59,3945.42,Salario,USD
E106,2025-06,122,88,34,0,North America,19.66,2398.52,Salario,USD
E106,2025-07,138,94,44,0,North America,19.66,2713.08,Salario,USD
E106,2025-08,86,58,28,0,North America,19.66,1690.76,Salario,USD
E106,2025-09,138,90,48,0,North America,19.66,2713.08,Salario,USD
E107,2025-01,125,110,15,0,North America,41.69,5211.25,Salario,USD
E107,2025-02,148,104,44,0,North America,41.69,6170.12,Salario,USD
E107,2025-03,148,131,17,0,North America,41.69,6170.12,Salario,USD
E107,2025-04,96,77,19,0,North America,41.69,4002.24,Salario,USD
E107,2025-05,133,111,22,0,North America,41.69,5544.77,Salario,USD
E107,2025-06,133,82,51,0,North America,41.69,5544.77,Salario,USD
E107,2025-07,120,75,45,0,North America,41.69,5002.8,Salario,USD
E107,2025-08,145,127,18,0,North America,41.69,6045.05,Salario,USD
E107,2025-09,95,69,26,0,North America,41.69,3960.55,Salario,USD
E107,2025-10,106,66,40,0,North America,41.69,4419.14,Salario,USD
E107,2025-11,91,62,29,0,North America,41.69,3793.79,Salario,USD
E107,2025-12,132,96,36,0,North America,41.69,5503.08,Salario,USD
E108,2025-01,129,112,17,0,APAC,24.67,3182.43,Salario,USD
E108,2025-02,127,98,29,0,APAC,24.67,3133.09,Salario,USD
E108,2025-03,149,94,55,0,APAC,24.67,3675.83,Salario,USD
E108,2025-04,161,96,65,1,APAC,24.67,3971.87,Salario,USD
E108,2025-05,131,94,37,0,APAC,24.67,3231.77,Salario,USD
E108,2025-06,137,119,18,0,APAC,24.67,3379.79,Salario,USD
E108,2025-07,160,129,31,0,APAC,24.67,3947.2,Salario,USD
E108,2025-08,121,79,42,0,APAC,24.67,2985.07,Salario,USD
E108,2025-09,139,118,21,0,APAC,24.67,3429.13,Salario,USD
E108,2025-10,109,81,28,0,APAC,24.67,2689.03,Salario,USD
E108,2025-11,108,80,28,0,APAC,24.67,2664.36,Salario,USD
E108,2025-12,139,114,25,0,APAC,24.67,3429.13,Salario,USD
E109,2025-05,124,87,37,0,North America,29.94,3712.56,Salario,USD
E109,2025-06,91,74,17,0,North America,29.94,2724.54,Salario,USD
E109,2025-07,137,86,51,0,North America,29.94,4101.78,Salario,USD
E109,2025-08,152,121,31,0,North America,29.94,4550.88,Salario,USD
E109,2025-09,162,124,38,2,North America,29.94,4850.28,Salario,USD
E109,2025-10,152,128,24,0,North America,29.94,4550.88,Salario,USD
E109,2025-11,149,93,56,0,North America,29.94,4461.06,Salario,USD
E109,2025-12,84,53,31,0,North America,29.94,2514.96,Salario,USD
E110,2025-01,149,92,57,0,Europe,41.91,6244.59,Salario,USD
E110,2025-02,120,97,23,0,Europe,41.91,5029.2,Salario,USD
E110,2025-03,130,98,32,0,Europe,41.91,5448.3,Salario,USD
E110,2025-04,105,87,18,0,Europe,41.91,4400.55,Salario,USD
E110,2025-05,128,78,50,0,Europe,41.91,5364.48,Salario,USD
E110,2025-06,134,86,48,0,Europe,41.91,5615.94,Salario,USD
E110,2025-07,104,83,21,0,Europe,41.91,4358.64,Salario,USD
E110,2025-08,127,113,14,0,Europe,41.91,5322.57,Salario,USD
E110,2025-09,129,91,38,0,Europe,41.91,5406.39,Salario,USD
E110,2025-10,161,100,61,1,Europe,41.91,6747.51,Salario,USD
E110,2025-11,160,113,47,0,Europe,41.91,6705.6,Salario,USD
E110,2025-12,161,123,38,1,Europe,41.91,6747.51,Salario,USD
E111,2025-06,85,62,23,0,APAC,32.6,2771.0,Salario,USD
E111,2025-07,125,96,29,0,APAC,32.6,4075.0,Salario,USD
E111,2025-08,87,73,14,0,APAC,32.6,2836.2,Salario,USD
E111,2025-09,157,115,42,0,APAC,32.6,5118.2,Salario,USD
E111,2025-10,122,73,49,0,APAC,32.6,3977.2,Salario,USD
E111,2025-11,136,98,38,0,APAC,32.6,4433.6,Salario,USD
E111,2025-12,134,99,35,0,APAC,32.6,4368.4,Salario,USD
E112,2025-01,125,99,26,0,Europe,15.86,1982.5,Salario,USD
E112,2025-02,123,94,29,0,Europe,15.86,1950.78,Salario,USD
E112,2025-03,132,88,44,0,Europe,15.86,2093.52,Salario,USD
E112,2025-04,134,105,29,0,Europe,15.86,2125.24,Salario,USD
E112,2025-05,156,126,30,0,Europe,15.86,2474.16,Salario,USD
E112,2025-06,139,106,33,0,Europe,15.86,2204.54,Salario,USD
E112,2025-07,135,82,53,0,Europe,15.86,2141.1,Salario,USD
E112,2025-08,136,118,18,0,Europe,15.86,2156.96,Salario,USD
E112,2025-09,147,103,44,0,Europe,15.86,2331.42,Salario,USD
E112,2025-10,133,90,43,0,Europe,15.86,2109.38,Salario,USD
E112,2025-11,123,94,29,0,Europe,15.86,1950.78,Salario,USD
E112,2025-12,95,58,37,0,Europe,15.86,1506.7,Salario,USD
E113,2025-01,132,107,25,0,APAC,43.01,5677.32,Salario,USD
E113,2025-02,87,65,22,0,APAC,43.01,3741.87,Salario,USD
E113,2025-03,128,88,40,0,APAC,43.01,5505.28,Salario,USD
E113,2025-04,151,132,19,0,APAC,43.01,6494.51,Salario,USD
E113,2025-05,154,107,47,0,APAC,43.01,6623.54,Salario,USD
E113,2025-06,129,89,40,0,APAC,43.01,5548.29,Salario,USD
E113,2025-07,100,72,28,0,APAC,43.01,4301.0,Salario,USD
E113,2025-08,130,112,18,0,APAC,43.01,5591.3,Salario,USD
E113,2025-09,125,110,15,0,APAC,43.01,5376.25,Salario,USD
E113,2025-10,131,93,38,0,APAC,43.01,5634.31,Salario,USD
E113,2025-11,154,131,23,0,APAC,43.01,6623.54,Salario,USD
E113,2025-12,128,88,40,0,APAC,43.01,5505.28,Salario,USD
E114,2025-01,135,116,19,0,North America,32.71,4415.85,Salario,USD
E114,2025-02,129,77,52,0,North America,32.71,4219.59,Salario,USD
E114,2025-03,148,103,45,0,North America,32.71,4841.08,Salario,USD
E114,2025-04,138,97,41,0,North America,32.71,4513.98,Salario,USD
E114,2025-05,125,91,34,0,North America,32.71,4088.75,Salario,USD
E114,2025-06,101,84,17,0,North America,32.71,3303.71,Salario,USD
E114,2025-07,129,78,51,0,North America,32.71,4219.59,Salario,USD
E114,2025-08,133,107,26,0,North America,32.71,4350.43,Salario,USD
E114,2025-09,88,58,30,0,North America,32.71,2878.48,Salario,USD
E114,2025-10,108,72,36,0,North America,32.71,3532.68,Salario,USD
E114,2025-11,121,78,43,0,North America,32.71,3957.91,Salario,USD
E114,2025-12,129,112,17,0,North America,32.71,4219.59,Salario,USD
E115,2025-01,105,73,32,0,Europe,23.05,2420.25,Salario,USD
E115,2025-02,158,102,56,0,Europe,23.05,3641.9,Salario,USD
E115,2025-03,129,86,43,0,Europe,23.05,2973.45,Salario,USD
E115,2025-04,100,88,12,0,Europe,23.05,2305.0,Salario,USD
E115,2025-05,136,91,45,0,Europe,23.05,3134.8,Salario,USD
E115,2025-06,156,95,61,0,Europe,23.05,3595.8,Salario,USD
E115,2025-07,155,112,43,0,Europe,23.05,3572.75,Salario,USD
E115,2025-08,82,49,33,0,Europe,23.05,1890.1,Salario,USD
E115,2025-09,125,104,21,0,Europe,23.05,2881.25,Salario,USD
E116,2025-07,134,82,52,0,APAC,16.6,2224.4,Salario,USD
E116,2025-08,132,101,31,0,APAC,16.6,2191.2,Salario,USD
E116,2025-09,105,71,34,0,APAC,16.6,1743.0,Salario,USD
E116,2025-10,127,110,17,0,APAC,16.6,2108.2,Salario,USD
E116,2025-11,133,87,46,0,APAC,16.6,2207.8,Salario,USD
E116,2025-12,92,78,14,0,APAC,16.6,1527.2,Salario,USD
E117,2025-08,161,107,54,1,LATAM,38.2,6150.2,Salario,USD
E117,2025-09,149,93,56,0,LATAM,38.2,5691.8,Salario,USD
E117,2025-10,101,70,31,0,LATAM,38.2,3858.2,Salario,USD
E117,2025-11,160,111,49,0,LATAM,38.2,6112.0,Salario,USD
E117,2025-12,139,103,36,0,LATAM,38.2,5309.8,Salario,USD
E118,2025-01,122,90,32,0,North America,32.46,3960.12,Salario,USD
E118,2025-02,139,90,49,0,North America,32.46,4511.94,Salario,USD
E118,2025-03,124,102,22,0,North America,32.46,4025.04,Salario,USD
E118,2025-04,99,81,18,0,North America,32.46,3213.54,Salario,USD
E118,2025-05,121,87,34,0,North America,32.46,3927.66,Salario,USD
E118,2025-06,124,105,19,0,North America,32.46,4025.04,Salario,USD
E118,2025-07,138,111,27,0,North America,32.46,4479.48,Salario,USD
E118,2025-08,109,97,12,0,North America,32.46,3538.14,Salario,USD
E118,2025-09,139,120,19,0,North America,32.46,4511.94,Salario,USD
E118,2025-10,126,79,47,0,North America,32.46,4089.96,Salario,USD
E118,2025-11,139,111,28,0,North America,32.46,4511.94,Salario,USD
E118,2025-12,153,116,37,0,North America,32.46,4966.38,Salario,USD
E119,2025-01,84,54,30,0,APAC,29.6,2486.4,Salario,USD
E119,2025-02,124,77,47,0,APAC,29.6,3670.4,Salario,USD
E119,2025-03,91,56,35,0,APAC,29.6,2693.6,Salario,USD
E119,2025-04,154,115,39,0,APAC,29.6,4558.4,Salario,USD
E119,2025-05,89,74,15,0,APAC,29.6,2634.4,Salario,USD
E119,2025-06,138,123,15,0,APAC,29.6,4084.8,Salario,USD
E119,2025-07,139,102,37,0,APAC,29.6,4114.4,Salario,USD
E119,2025-08,136,102,34,0,APAC,29.6,4025.6,Salario,USD
E119,2025-09,126,110,16,0,APAC,29.6,3729.6,Salario,USD
E119,2025-10,120,76,44,0,APAC,29.6,3552.0,Salario,USD
E119,2025-11,86,52,34,0,APAC,29.6,2545.6,Salario,USD
E119,2025-12,161,139,22,1,APAC,29.6,4765.6,Salario,USD
E120,2025-01,145,115,30,0,LATAM,41.5,6017.5,Salario,USD
E120,2025-02,126,85,41,0,LATAM,41.5,5229.0,Salario,USD
E120,2025-03,156,96,60,0,LATAM,41.5,6474.0,Salario,USD
E122,2025-04,137,109,28,0,LATAM,17.01,2330.37,Salario,USD
E122,2025-05,156,100,56,0,LATAM,17.01,2653.56,Salario,USD
E122,2025-06,146,121,25,0,LATAM,17.01,2483.46,Salario,USD
E122,2025-07,101,73,28,0,LATAM,17.01,1718.01,Salario,USD
E122,2025-08,129,104,25,0,LATAM,17.01,2194.29,Salario,USD
E122,2025-09,132,105,27,0,LATAM,17.01,2245.32,Salario,USD
E122,2025-10,134,82,52,0,LATAM,17.01,2279.34,Salario,USD
E122,2025-11,101,64,37,0,LATAM,17.01,1718.01,Salario,USD
E122,2025-12,128,115,13,0,LATAM,17.01,2177.28,Salario,USD
E123,2025-01,104,91,13,0,North America,22.29,2318.16,Salario,USD
E123,2025-02,131,79,52,0,North America,22.29,2919.99,Salario,USD
E123,2025-03,121,103,18,0,North America,22.29,2697.09,Salario,USD
E123,2025-04,121,88,33,0,North America,22.29,2697.09,Salario,USD
E123,2025-05,121,96,25,0,North America,22.29,2697.09,Salario,USD
E123,2025-06,159,137,22,0,North America,22.29,3544.11,Salario,USD
E123,2025-07,126,94,32,0,North America,22.29,2808.54,Salario,USD
E123,2025-08,93,79,14,0,North America,22.29,2072.97,Salario,USD
E123,2025-09,81,70,11,0,North America,22.29,1805.49,Salario,USD
E123,2025-10,125,101,24,0,North America,22.29,2786.25,Salario,USD
E123,2025-11,133,111,22,0,North America,22.29,2964.57,Salario,USD
E123,2025-12,145,123,22,0,North America,22.29,3232.05,Salario,USD
E124,2025-01,125,86,39,0,Europe,20.2,2525.0,Salario,USD
E124,2025-02,106,66,40,0,Europe,20.2,2141.2,Salario,USD
E124,2025-03,152,97,55,0,Europe,20.2,3070.4,Salario,USD
E124,2025-04,133,108,25,0,Europe,20.2,2686.6,Salario,USD
E124,2025-05,132,112,20,0,Europe,20.2,2666.4,Salario,USD
E124,2025-06,93,59,34,0,Europe,20.2,1878.6,Salario,USD
E124,2025-07,88,64,24,0,Europe,20.2,1777.6,Salario,USD
E124,2025-08,124,78,46,0,Europe,20.2,2504.8,Salario,USD
