id_empleado,periodo,horas_trabajadas,horas_facturables,horas_no_facturables,horas_extra,region,costo_hora,costo_laboral,tipo_costo,moneda,cliente,proyecto,porcentaje_asignacion,horas_cliente,costo_cliente
E108,2025-08,121,79,42,0,APAC,24.67,2985.07,Salario,USD,Cliente D,Alpha,100.0,121.0,2985.07
E108,2025-09,139,118,21,0,APAC,24.67,3429.13,Salario,USD,Cliente D,Alpha,100.0,139.0,3429.13
E108,2025-10,109,81,28,0,APAC,24.67,2689.03,Salario,USD,Cliente D,Alpha,100.0,109.0,2689.03
E108,2025-11,108,80,28,0,APAC,24.67,2664.36,Salario,USD,Cliente D,Alpha,100.0,108.0,2664.36
E108,2025-12,139,114,25,0,APAC,24.67,3429.13,Salario,USD,Cliente D,Alpha,100.0,139.0,3429.13
E109,2025-05,124,87,37,0,North America,29.94,3712.56,Salario,USD,Cliente A,Alpha,100.0,124.0,3712.56
E109,2025-06,91,74,17,0,North America,29.94,2724.54,Salario,USD,Cliente A,Alpha,100.0,91.0,2724.54
E109,2025-07,137,86,51,0,North America,29.94,4101.78,Salario,USD,Cliente A,Alpha,100.0,137.0,4101.78
E109,2025-08,152,121,31,0,North America,29.94,4550.88,Salario,USD,Cliente A,Alpha,100.0,152.0,4550.88
E109,2025-09,162,124,38,2,North America,29.94,4850.28,Salario,USD,Cliente A,Alpha,100.0,162.0,4850.28
E109,2025-10,152,128,24,0,North America,29.94,4550.88,Salario,USD,Cliente A,Alpha,100.0,152.0,4550.88
E109,2025-11,149,93,56,0,North America,29.94,4461.06,Salario,USD,Cliente A,Alpha,100.0,149.0,4461.06
E109,2025-12,84,53,31,0,North America,29.94,2514.96,Salario,USD,Cliente A,Alpha,100.0,84.0,2514.96
E110,2025-01,149,92,57,0,Europe,41.91,6244.59,Salario,USD,Cliente C,Delta,98.05,146.09,6122.82
E110,2025-01,149,92,57,0,Europe,41.91,6244.59,Salario,USD,Cliente D,Delta,1.95,2.91,121.77
E110,2025-02,120,97,23,0,Europe,41.91,5029.2,Salario,USD,Cliente C,Delta,98.05,117.66,4931.13
E110,2025-02,120,97,23,0,Europe,41.91,5029.2,Salario,USD,Cliente D,Delta,1.95,2.34,98.07
E110,2025-03,130,98,32,0,Europe,41.91,5448.3,Salario,USD,Cliente C,Delta,98.05,127.46,5342.06
E110,2025-03,130,98,32,0,Europe,41.91,5448.3,Salario,USD,Cliente D,Delta,1.95,2.54,106.24
E110,2025-04,105,87,18,0,Europe,41.91,4400.55,Salario,USD,Cliente C,Delta,98.05,102.95,4314.74
E110,2025-04,105,87,18,0,Europe,41.91,4400.55,Salario,USD,Cliente D,Delta,1.95,2.05,85.81
E110,2025-05,128,78,50,0,Europe,41.91,5364.48,Salario,USD,Cliente C,Delta,98.05,125.5,5259.87
E110,2025-05,128,78,50,0,Europe,41.91,5364.48,Salario,USD,Cliente D,Delta,1.95,2.5,104.61
E110,2025-06,134,86,48,0,Europe,41.91,5615.94,Salario,USD,Cliente C,Delta,98.05,131.39,5506.43
E110,2025-06,134,86,48,0,Europe,41.91,5615.94,Salario,USD,Cliente D,Delta,1.95,2.61,109.51
E110,2025-07,104,83,21,0,Europe,41.91,4358.64,Salario,USD,Cliente C,Delta,98.05,101.97,4273.65
E110,2025-07,104,83,21,0,Europe,41.91,4358.64,Salario,USD,Cliente D,Delta,1.95,2.03,84.99
E110,2025-08,127,113,14,0,Europe,41.91,5322.57,Salario,USD,Cliente C,Delta,98.05,124.52,5218.78
E110,2025-08,127,113,14,0,Europe,41.91,5322.57,Salario,USD,Cliente D,Delta,1.95,2.48,103.79
E110,2025-09,129,91,38,0,Europe,41.91,5406.39,Salario,USD,Cliente C,Delta,98.05,126.48,5300.97
E110,2025-09,129,91,38,0,Europe,41.91,5406.39,Salario,USD,Cliente D,Delta,1.95,2.52,105.42
E110,2025-10,161,100,61,1,Europe,41.91,6747.51,Salario,USD,Cliente C,Delta,98.05,157.86,6615.93
E110,2025-10,161,100,61,1,Europe,41.91,6747.51,Salario,USD,Cliente D,Delta,1.95,3.14,131.58
E110,2025-11,160,113,47,0,Europe,41.91,6705.6,Salario,USD,Cliente C,Delta,98.05,156.88,6574.84
E110,2025-11,160,113,47,0,Europe,41.91,6705.6,Salario,USD,Cliente D,Delta,1.95,3.12,130.76
E110,2025-12,161,123,38,1,Europe,41.91,6747.51,Salario,USD,Cliente C,Delta,98.05,157.86,6615.93
E110,2025-12,161,123,38,1,Europe,41.91,6747.51,Salario,USD,Cliente D,Delta,1.95,3.14,131.58
E111,2025-06,85,62,23,0,APAC,32.6,2771.0,Salario,USD,Cliente C,Alpha,62.65,53.25,1736.03
E111,2025-06,85,62,23,0,APAC,32.6,2771.0,Salario,USD,Cliente D,Beta,37.35,31.75,1034.97
E111,2025-07,125,96,29,0,APAC,32.6,4075.0,Salario,USD,Cliente C,Alpha,62.65,78.31,2552.99
E111,2025-07,125,96,29,0,APAC,32.6,4075.0,Salario,USD,Cliente D,Beta,37.35,46.69,1522.01
E111,2025-08,87,73,14,0,APAC,32.6,2836.2,Salario,USD,Cliente C,Alpha,62.65,54.51,1776.88
E111,2025-08,87,73,14,0,APAC,32.6,2836.2,Salario,USD,Cliente D,Beta,37.35,32.49,1059.32
E111,2025-09,157,115,42,0,APAC,32.6,5118.2,Salario,USD,Cliente C,Alpha,62.65,98.36,3206.55
E111,2025-09,157,115,42,0,APAC,32.6,5118.2,Salario,USD,Cliente D,Beta,37.35,58.64,1911.65
E111,2025-10,122,73,49,0,APAC,32.6,3977.2,Salario,USD,Cliente C,Alpha,62.65,76.43,2491.72
E111,2025-10,122,73,49,0,APAC,32.6,3977.2,Salario,USD,Cliente D,Beta,37.35,45.57,1485.48
E111,2025-11,136,98,38,0,APAC,32.6,4433.6,Salario,USD,Cliente C,Alpha,62.65,85.2,2777.65
E111,2025-11,136,98,38,0,APAC,32.6,4433.6,Salario,USD,Cliente D,Beta,37.35,50.8,1655.95
E111,2025-12,134,99,35,0,APAC,32.6,4368.4,Salario,USD,Cliente C,Alpha,62.65,83.95,2736.8
E111,2025-12,134,99,35,0,APAC,32.6,4368.4,Salario,USD,Cliente D,Beta,37.35,50.05,1631.6
E112,2025-01,125,99,26,0,Europe,15.86,1982.5,Salario,USD,Cliente A,Beta,72.82,91.02,1443.66
E112,2025-01,125,99,26,0,Europe,15.86,1982.5,Salario,USD,Cliente C,Alpha,27.18,33.98,538.84
E112,2025-02,123,94,29,0,Europe,15.86,1950.78,Salario,USD,Cliente A,Beta,72.82,89.57,1420.56
E112,2025-02,123,94,29,0,Europe,15.86,1950.78,Salario,USD,Cliente C,Alpha,27.18,33.43,530.22
E112,2025-03,132,88,44,0,Europe,15.86,2093.52,Salario,USD,Cliente A,Beta,72.82,96.12,1524.5
E112,2025-03,132,88,44,0,Europe,15.86,2093.52,Salario,USD,Cliente C,Alpha,27.18,35.88,569.02
E112,2025-04,134,105,29,0,Europe,15.86,2125.24,Salario,USD,Cliente A,Beta,72.82,97.58,1547.6
E112,2025-04,134,105,29,0,Europe,15.86,2125.24,Salario,USD,Cliente C,Alpha,27.18,36.42,577.64
E112,2025-05,156,126,30,0,Europe,15.86,2474.16,Salario,USD,Cliente A,Beta,72.82,113.6,1801.68
E112,2025-05,156,126,30,0,Europe,15.86,2474.16,Salario,USD,Cliente C,Alpha,27.18,42.4,672.48
E112,2025-06,139,106,33,0,Europe,15.86,2204.54,Salario,USD,Cliente A,Beta,72.82,101.22,1605.35
E112,2025-06,139,106,33,0,Europe,15.86,2204.54,Salario,USD,Cliente C,Alpha,27.18,37.78,599.19
E112,2025-07,135,82,53,0,Europe,15.86,2141.1,Salario,USD,Cliente A,Beta,72.82,98.31,1559.15
E112,2025-07,135,82,53,0,Europe,15.86,2141.1,Salario,USD,Cliente C,Alpha,27.18,36.69,581.95
E112,2025-08,136,118,18,0,Europe,15.86,2156.96,Salario,USD,Cliente A,Beta,72.82,99.04,1570.7
E112,2025-08,136,118,18,0,Europe,15.86,2156.96,Salario,USD,Cliente C,Alpha,27.18,36.96,586.26
E112,2025-09,147,103,44,0,Europe,15.86,2331.42,Salario,USD,Cliente A,Beta,72.82,107.05,1697.74
E112,2025-09,147,103,44,0,Europe,15.86,2331.42,Salario,USD,Cliente C,Alpha,27.18,39.95,633.68
E112,2025-10,133,90,43,0,Europe,15.86,2109.38,Salario,USD,Cliente A,Beta,72.82,96.85,1536.05
E112,2025-10,133,90,43,0,Europe,15.86,2109.38,Salario,USD,Cliente C,Alpha,27.18,36.15,573.33
E112,2025-11,123,94,29,0,Europe,15.86,1950.78,Salario,USD,Cliente A,Beta,72.82,89.57,1420.56
E112,2025-11,123,94,29,0,Europe,15.86,1950.78,Salario,USD,Cliente C,Alpha,27.18,33.43,530.22
E112,2025-12,95,58,37,0,Europe,15.86,1506.7,Salario,USD,Cliente A,Beta,72.82,69.18,1097.18
E112,2025-12,95,58,37,0,Europe,15.86,1506.7,Salario,USD,Cliente C,Alpha,27.18,25.82,409.52
E113,2025-01,132,107,25,0,APAC,43.01,5677.32,Salario,USD,Cliente C,Omega,100.0,132.0,5677.32
E113,2025-02,87,65,22,0,APAC,43.01,3741.87,Salario,USD,Cliente C,Omega,100.0,87.0,3741.87
E113,2025-03,128,88,40,0,APAC,43.01,5505.28,Salario,USD,Cliente C,Omega,100.0,128.0,5505.28
E113,2025-04,151,132,19,0,APAC,43.01,6494.51,Salario,USD,Cliente C,Omega,100.0,151.0,6494.51
E113,2025-05,154,107,47,0,APAC,43.01,6623.54,Salario,USD,Cliente C,Omega,100.0,154.0,6623.54
E113,2025-06,129,89,40,0,APAC,43.01,5548.29,Salario,USD,Cliente C,Omega,100.0,129.0,5548.29
E113,2025-07,100,72,28,0,APAC,43.01,4301.0,Salario,USD,Cliente C,Omega,100.0,100.0,4301.0
E113,2025-08,130,112,18,0,APAC,43.01,5591.3,Salario,USD,Cliente C,Omega,100.0,130.0,5591.3
E113,2025-09,125,110,15,0,APAC,43.01,5376.25,Salario,USD,Cliente C,Omega,100.0,125.0,5376.25
E113,2025-10,131,93,38,0,APAC,43.01,5634.31,Salario,USD,Cliente C,Omega,100.0,131.0,5634.31
E113,2025-11,154,131,23,0,APAC,43.01,6623.54,Salario,USD,Cliente C,Omega,100.0,154.0,6623.54
E113,2025-12,128,88,40,0,APAC,43.01,5505.28,Salario,USD,Cliente C,Omega,100.0,128.0,5505.28
E114,2025-01,135,116,19,0,North America,32.71,4415.85,Salario,USD,Cliente A,Omega,75.0,101.25,3311.89
E114,2025-01,135,116,19,0,North America,32.71,4415.85,Salario,USD,Cliente D,Delta,25.0,33.75,1103.96
E114,2025-02,129,77,52,0,North America,32.71,4219.59,Salario,USD,Cliente A,Omega,75.0,96.75,3164.69
E114,2025-02,129,77,52,0,North America,32.71,4219.59,Salario,USD,Cliente D,Delta,25.0,32.25,1054.9
E114,2025-03,148,103,45,0,North America,32.71,4841.08,Salario,USD,Cliente A,Omega,75.0,111.0,3630.81
E114,2025-03,148,103,45,0,North America,32.71,4841.08,Salario,USD,Cliente D,Delta,25.0,37.0,1210.27
E114,2025-04,138,97,41,0,North America,32.71,4513.98,Salario,USD,Cliente A,Omega,75.0,103.5,3385.48
E114,2025-04,138,97,41,0,North America,32.71,4513.98,Salario,USD,Cliente D,Delta,25.0,34.5,1128.49
E114,2025-05,125,91,34,0,North America,32.71,4088.75,Salario,USD,Cliente A,Omega,75.0,93.75,3066.56
E114,2025-05,125,91,34,0,North America,32.71,4088.75,Salario,USD,Cliente D,Delta,25.0,31.25,1022.19
E114,2025-06,101,84,17,0,North America,32.71,3303.71,Salario,USD,Cliente A,Omega,75.0,75.75,2477.78
E114,2025-06,101,84,17,0,North America,32.71,3303.71,Salario,USD,Cliente D,Delta,25.0,25.25,825.93
E114,2025-07,129,78,51,0,North America,32.71,4219.59,Salario,USD,Cliente A,Omega,75.0,96.75,3164.69
E114,2025-07,129,78,51,0,North America,32.71,4219.59,Salario,USD,Cliente D,Delta,25.0,32.25,1054.9
E114,2025-08,133,107,26,0,North America,32.71,4350.43,Salario,USD,Cliente A,Omega,75.0,99.75,3262.82
E114,2025-08,133,107,26,0,North America,32.71,4350.43,Salario,USD,Cliente D,Delta,25.0,33.25,1087.61
E114,2025-09,88,58,30,0,North America,32.71,2878.48,Salario,USD,Cliente A,Omega,75.0,66.0,2158.86
E114,2025-09,88,58,30,0,North America,32.71,2878.48,Salario,USD,Cliente D,Delta,25.0,22.0,719.62
E114,2025-10,108,72,36,0,North America,32.71,3532.68,Salario,USD,Cliente A,Omega,75.0,81.0,2649.51
E114,2025-10,108,72,36,0,North America,32.71,3532.68,Salario,USD,Cliente D,Delta,25.0,27.0,883.17
E114,2025-11,121,78,43,0,North America,32.71,3957.91,Salario,USD,Cliente A,Omega,75.0,90.75,2968.43
E114,2025-11,121,78,43,0,North America,32.71,3957.91,Salario,USD,Cliente D,Delta,25.0,30.25,989.48
E114,2025-12,129,112,17,0,North America,32.71,4219.59,Salario,USD,Cliente A,Omega,75.0,96.75,3164.69
E114,2025-12,129,112,17,0,North America,32.71,4219.59,Salario,USD,Cliente D,Delta,25.0,32.25,1054.9
E115,2025-01,105,73,32,0,Europe,23.05,2420.25,Salario,USD,Cliente B,Alpha,19.79,20.78,478.97
E115,2025-01,105,73,32,0,Europe,23.05,2420.25,Salario,USD,Cliente B,Gamma,80.21,84.22,1941.28
E115,2025-02,158,102,56,0,Europe,23.05,3641.9,Salario,USD,Cliente B,Alpha,19.79,31.27,720.73
E115,2025-02,158,102,56,0,Europe,23.05,3641.9,Salario,USD,Cliente B,Gamma,80.21,126.73,2921.17
E115,2025-03,129,86,43,0,Europe,23.05,2973.45,Salario,USD,Cliente B,Alpha,19.79,25.53,588.45
E115,2025-03,129,86,43,0,Europe,23.05,2973.45,Salario,USD,Cliente B,Gamma,80.21,103.47,2385.0
E115,2025-04,100,88,12,0,Europe,23.05,2305.0,Salario,USD,Cliente B,Alpha,19.79,19.79,456.16
E115,2025-04,100,88,12,0,Europe,23.05,2305.0,Salario,USD,Cliente B,Gamma,80.21,80.21,1848.84
E115,2025-05,136,91,45,0,Europe,23.05,3134.8,Salario,USD,Cliente B,Alpha,19.79,26.91,620.38
E115,2025-05,136,91,45,0,Europe,23.05,3134.8,Salario,USD,Cliente B,Gamma,80.21,109.09,2514.42
E115,2025-06,156,95,61,0,Europe,23.05,3595.8,Salario,USD,Cliente B,Alpha,19.79,30.87,711.61
E115,2025-06,156,95,61,0,Europe,23.05,3595.8,Salario,USD,Cliente B,Gamma,80.21,125.13,2884.19
E115,2025-07,155,112,43,0,Europe,23.05,3572.75,Salario,USD,Cliente B,Alpha,19.79,30.67,707.05
E115,2025-07,155,112,43,0,Europe,23.05,3572.75,Salario,USD,Cliente B,Gamma,80.21,124.33,2865.7
E115,2025-08,82,49,33,0,Europe,23.05,1890.1,Salario,USD,Cliente B,Alpha,19.79,16.23,374.05
E115,2025-08,82,49,33,0,Europe,23.05,1890.1,Salario,USD,Cliente B,Gamma,80.21,65.77,1516.05
E115,2025-09,125,104,21,0,Europe,23.05,2881.25,Salario,USD,Cliente B,Alpha,19.79,24.74,570.2
E115,2025-09,125,104,21,0,Europe,23.05,2881.25,Salario,USD,Cliente B,Gamma,80.21,100.26,2311.05
E116,2025-07,134,82,52,0,APAC,16.6,2224.4,Salario,USD,Cliente C,Gamma,10.44,13.99,232.23
E116,2025-07,134,82,52,0,APAC,16.6,2224.4,Salario,USD,Cliente B,Gamma,89.56,120.01,1992.17
E116,2025-08,132,101,31,0,APAC,16.6,2191.2,Salario,USD,Cliente C,Gamma,10.44,13.78,228.76
E116,2025-08,132,101,31,0,APAC,16.6,2191.2,Salario,USD,Cliente B,Gamma,89.56,118.22,1962.44
E116,2025-09,105,71,34,0,APAC,16.6,1743.0,Salario,USD,Cliente C,Gamma,10.44,10.96,181.97
E116,2025-09,105,71,34,0,APAC,16.6,1743.0,Salario,USD,Cliente B,Gamma,89.56,94.04,1561.03
E116,2025-10,127,110,17,0,APAC,16.6,2108.2,Salario,USD,Cliente C,Gamma,10.44,13.26,220.1
E116,2025-10,127,110,17,0,APAC,16.6,2108.2,Salario,USD,Cliente B,Gamma,89.56,113.74,1888.1
E116,2025-11,133,87,46,0,APAC,16.6,2207.8,Salario,USD,Cliente C,Gamma,10.44,13.89,230.49
E116,2025-11,133,87,46,0,APAC,16.6,2207.8,Salario,USD,Cliente B,Gamma,89.56,119.11,1977.31
E116,2025-12,92,78,14,0,APAC,16.6,1527.2,Salario,USD,Cliente C,Gamma,10.44,9.6,159.44
E116,2025-12,92,78,14,0,APAC,16.6,1527.2,Salario,USD,Cliente B,Gamma,89.56,82.4,1367.76
E117,2025-08,161,107,54,1,LATAM,38.2,6150.2,Salario,USD,Cliente B,Alpha,39.75,64.0,2444.7
E117,2025-08,161,107,54,1,LATAM,38.2,6150.2,Salario,USD,Cliente A,Omega,60.25,97.0,3705.5
E117,2025-09,149,93,56,0,LATAM,38.2,5691.8,Salario,USD,Cliente B,Alpha,39.75,59.23,2262.49
E117,2025-09,149,93,56,0,LATAM,38.2,5691.8,Salario,USD,Cliente A,Omega,60.25,89.77,3429.31
E117,2025-10,101,70,31,0,LATAM,38.2,3858.2,Salario,USD,Cliente B,Alpha,39.75,40.15,1533.63
E117,2025-10,101,70,31,0,LATAM,38.2,3858.2,Salario,USD,Cliente A,Omega,60.25,60.85,2324.57
E117,2025-11,160,111,49,0,LATAM,38.2,6112.0,Salario,USD,Cliente B,Alpha,39.75,63.6,2429.52
E117,2025-11,160,111,49,0,LATAM,38.2,6112.0,Salario,USD,Cliente A,Omega,60.25,96.4,3682.48
E117,2025-12,139,103,36,0,LATAM,38.2,5309.8,Salario,USD,Cliente B,Alpha,39.75,55.25,2110.65
E117,2025-12,139,103,36,0,LATAM,38.2,5309.8,Salario,USD,Cliente A,Omega,60.25,83.75,3199.15
E118,2025-01,122,90,32,0,North America,32.46,3960.12,Salario,USD,Cliente A,Alpha,100.0,122.0,3960.12
E118,2025-02,139,90,49,0,North America,32.46,4511.94,Salario,USD,Cliente A,Alpha,100.0,139.0,4511.94
E118,2025-03,124,102,22,0,North America,32.46,4025.04,Salario,USD,Cliente A,Alpha,100.0,124.0,4025.04
E118,2025-04,99,81,18,0,North America,32.46,3213.54,Salario,USD,Cliente A,Alpha,100.0,99.0,3213.54
E118,2025-05,121,87,34,0,North America,32.46,3927.66,Salario,USD,Cliente A,Alpha,100.0,121.0,3927.66
E118,2025-06,124,105,19,0,North America,32.46,4025.04,Salario,USD,Cliente A,Alpha,100.0,124.0,4025.04
E118,2025-07,138,111,27,0,North America,32.46,4479.48,Salario,USD,Cliente A,Alpha,100.0,138.0,4479.48
E118,2025-08,109,97,12,0,North America,32.46,3538.14,Salario,USD,Cliente A,Alpha,100.0,109.0,3538.14
E118,2025-09,139,120,19,0,North America,32.46,4511.94,Salario,USD,Cliente A,Alpha,100.0,139.0,4511.94
E118,2025-10,126,79,47,0,North America,32.46,4089.96,Salario,USD,Cliente A,Alpha,100.0,126.0,4089.96
E118,2025-11,139,111,28,0,North America,32.46,4511.94,Salario,USD,Cliente A,Alpha,100.0,139.0,4511.94
E118,2025-12,153,116,37,0,North America,32.46,4966.38,Salario,USD,Cliente A,Alpha,100.0,153.0,4966.38
E119,2025-01,84,54,30,0,APAC,29.6,2486.4,Salario,USD,Cliente B,Beta,100.0,84.0,2486.4
E119,2025-02,124,77,47,0,APAC,29.6,3670.4,Salario,USD,Cliente B,Beta,100.0,124.0,3670.4
E119,2025-03,91,56,35,0,APAC,29.6,2693.6,Salario,USD,Cliente B,Beta,100.0,91.0,2693.6
E119,2025-04,154,115,39,0,APAC,29.6,4558.4,Salario,USD,Cliente B,Beta,100.0,154.0,4558.4
E119,2025-05,89,74,15,0,APAC,29.6,2634.4,Salario,USD,Cliente B,Beta,100.0,89.0,2634.4
E119,2025-06,138,123,15,0,APAC,29.6,4084.8,Salario,USD,Cliente B,Beta,100.0,138.0,4084.8
E119,2025-07,139,102,37,0,APAC,29.6,4114.4,Salario,USD,Cliente B,Beta,100.0,139.0,4114.4
E119,2025-08,136,102,34,0,APAC,29.6,4025.6,Salario,USD,Cliente B,Beta,100.0,136.0,4025.6
E119,2025-09,126,110,16,0,APAC,29.6,3729.6,Salario,USD,Cliente B,Beta,100.0,126.0,3729.6
E119,2025-10,120,76,44,0,APAC,29.6,3552.0,Salario,USD,Cliente B,Beta,100.0,120.0,3552.0
E119,2025-11,86,52,34,0,APAC,29.6,2545.6,Salario,USD,Cliente B,Beta,100.0,86.0,2545.6
E119,2025-12,161,139,22,1,APAC,29.6,4765.6,Salario,USD,Cliente B,Beta,100.0,161.0,4765.6
E120,2025-01,145,115,30,0,LATAM,41.5,6017.5,Salario,USD,Cliente A,Delta,78.42,113.71,4718.92
E120,2025-01,145,115,30,0,LATAM,41.5,6017.5,Salario,USD,Cliente A,Delta,21.58,31.29,1298.58
E120,2025-02,126,85,41,0,LATAM,41.5,5229.0,Salario,USD,Cliente A,Delta,78.42,98.81,4100.58
E120,2025-02,126,85,41,0,LATAM,41.5,5229.0,Salario,USD,Cliente A,Delta,21.58,27.19,1128.42
E120,2025-03,156,96,60,0,LATAM,41.5,6474.0,Salario,USD,Cliente A,Delta,78.42,122.34,5076.91
E120,2025-03,156,96,60,0,LATAM,41.5,6474.0,Salario,USD,Cliente A,Delta,21.58,33.66,1397.09
E122,2025-04,137,109,28,0,LATAM,17.01,2330.37,Salario,USD,Cliente D,Omega,100.0,137.0,2330.37
E122,2025-05,156,100,56,0,LATAM,17.01,2653.56,Salario,USD,Cliente D,Omega,100.0,156.0,2653.56
E122,2025-06,146,121,25,0,LATAM,17.01,2483.46,Salario,USD,Cliente D,Omega,100.0,146.0,2483.46
E122,2025-07,101,73,28,0,LATAM,17.01,1718.01,Salario,USD,Cliente D,Omega,100.0,101.0,1718.01
E122,2025-08,129,104,25,0,LATAM,17.01,2194.29,Salario,USD,Cliente D,Omega,100.0,129.0,2194.29
E122,2025-09,132,105,27,0,LATAM,17.01,2245.32,Salario,USD,Cliente D,Omega,100.0,132.0,2245.32
E122,2025-10,134,82,52,0,LATAM,17.01,2279.34,Salario,USD,Cliente D,Omega,100.0,134.0,2279.34
E122,2025-11,101,64,37,0,LATAM,17.01,1718.01,Salario,USD,Cliente D,Omega,100.0,101.0,1718.01
E122,2025-12,128,115,13,0,LATAM,17.01,2177.28,Salario,USD,Cliente D,Omega,100.0,128.0,2177.28
E123,2025-01,104,91,13,0,North America,22.29,2318.16,Salario,USD,Cliente B,Omega,49.03,50.99,1136.59
E123,2025-01,104,91,13,0,North America,22.29,2318.16,Salario,USD,Cliente D,Delta,50.97,53.01,1181.57
E123,2025-02,131,79,52,0,North America,22.29,2919.99,Salario,USD,Cliente B,Omega,49.03,64.23,1431.67
E123,2025-02,131,79,52,0,North America,22.29,2919.99,Salario,USD,Cliente D,Delta,50.97,66.77,1488.32
E123,2025-03,121,103,18,0,North America,22.29,2697.09,Salario,USD,Cliente B,Omega,49.03,59.33,1322.38
E123,2025-03,121,103,18,0,North America,22.29,2697.09,Salario,USD,Cliente D,Delta,50.97,61.67,1374.71
E123,2025-04,121,88,33,0,North America,22.29,2697.09,Salario,USD,Cliente B,Omega,49.03,59.33,1322.38
E123,2025-04,121,88,33,0,North America,22.29,2697.09,Salario,USD,Cliente D,Delta,50.97,61.67,1374.71
E123,2025-05,121,96,25,0,North America,22.29,2697.09,Salario,USD,Cliente B,Omega,49.03,59.33,1322.38
E123,2025-05,121,96,25,0,North America,22.29,2697.09,Salario,USD,Cliente D,Delta,50.97,61.67,1374.71
E123,2025-06,159,137,22,0,North America,22.29,3544.11,Salario,USD,Cliente B,Omega,49.03,77.96,1737.68
E123,2025-06,159,137,22,0,North America,22.29,3544.11,Salario,USD,Cliente D,Delta,50.97,81.04,1806.43
E123,2025-07,126,94,32,0,North America,22.29,2808.54,Salario,USD,Cliente B,Omega,49.03,61.78,1377.03
E123,2025-07,126,94,32,0,North America,22.29,2808.54,Salario,USD,Cliente D,Delta,50.97,64.22,1431.51
E123,2025-08,93,79,14,0,North America,22.29,2072.97,Salario,USD,Cliente B,Omega,49.03,45.6,1016.38
E123,2025-08,93,79,14,0,North America,22.29,2072.97,Salario,USD,Cliente D,Delta,50.97,47.4,1056.59
E123,2025-09,81,70,11,0,North America,22.29,1805.49,Salario,USD,Cliente B,Omega,49.03,39.71,885.23
E123,2025-09,81,70,11,0,North America,22.29,1805.49,Salario,USD,Cliente D,Delta,50.97,41.29,920.26
E123,2025-10,125,101,24,0,North America,22.29,2786.25,Salario,USD,Cliente B,Omega,49.03,61.29,1366.1
E123,2025-10,125,101,24,0,North America,22.29,2786.25,Salario,USD,Cliente D,Delta,50.97,63.71,1420.15
E123,2025-11,133,111,22,0,North America,22.29,2964.57,Salario,USD,Cliente B,Omega,49.03,65.21,1453.53
E123,2025-11,133,111,22,0,North America,22.29,2964.57,Salario,USD,Cliente D,Delta,50.97,67.79,1511.04
E123,2025-12,145,123,22,0,North America,22.29,3232.05,Salario,USD,Cliente B,Omega,49.03,71.09,1584.67
E123,2025-12,145,123,22,0,North America,22.29,3232.05,Salario,USD,Cliente D,Delta,50.97,73.91,1647.38
E124,2025-01,125,86,39,0,Europe,20.2,2525.0,Salario,USD,Cliente C,Alpha,10.42,13.02,263.1
E124,2025-01,125,86,39,0,Europe,20.2,2525.0,Salario,USD,Cliente B,Delta,89.58,111.98,2261.9
E124,2025-02,106,66,40,0,Europe,20.2,2141.2,Salario,USD,Cliente C,Alpha,10.42,11.05,223.11
E124,2025-02,106,66,40,0,Europe,20.2,2141.2,Salario,USD,Cliente B,Delta,89.58,94.95,1918.09
E124,2025-03,152,97,55,0,Europe,20.2,3070.4,Salario,USD,Cliente C,Alpha,10.42,15.84,319.94
E124,2025-03,152,97,55,0,Europe,20.2,3070.4,Salario,USD,Cliente B,Delta,89.58,136.16,2750.46
E124,2025-04,133,108,25,0,Europe,20.2,2686.6,Salario,USD,Cliente C,Alpha,10.42,13.86,279.94
E124,2025-04,133,108,25,0,Europe,20.2,2686.6,Salario,USD,Cliente B,Delta,89.58,119.14,2406.66
E124,2025-05,132,112,20,0,Europe,20.2,2666.4,Salario,USD,Cliente C,Alpha,10.42,13.75,277.84
E124,2025-05,132,112,20,0,Europe,20.2,2666.4,Salario,USD,Cliente B,Delta,89.58,118.25,2388.56
E124,2025-06,93,59,34,0,Europe,20.2,1878.6,Salario,USD,Cliente C,Alpha,10.42,9.69,195.75
E124,2025-06,93,59,34,0,Europe,20.2,1878.6,Salario,USD,Cliente B,Delta,89.58,83.31,1682.85
E124,2025-07,88,64,24,0,Europe,20.2,1777.6,Salario,USD,Cliente C,Alpha,10.42,9.17,185.23
E124,2025-07,88,64,24,0,Europe,20.2,1777.6,Salario,USD,Cliente B,Delta,89.58,78.83,1592.37
E124,2025-08,124,78,46,0,Europe,20.2,2504.8,Salario,USD,Cliente C,Alpha,10.42,12.92,261.0
E124,2025-08,124,78,46,0,Europe,20.2,2504.8,Salario,USD,Cliente B,Delta,89.58,111.08,2243.8
E124,2025-09,127,87,40,0,Europe,20.2,2565.4,Salario,USD,Cliente C,Alpha,10.42,13.23,267.31
E124,2025-09,127,87,40,0,Europe,20.2,2565.4,Salario,USD,Cliente B,Delta,89.58,113.77,2298.09
E124,2025-10,130,78,52,0,Europe,20.2,2626.0,Salario,USD,Cliente C,Alpha,10.42,13.55,273.63
E124,2025-10,130,78,52,0,Europe,20.2,2626.0,Salario,USD,Cliente B,Delta,89.58,116.45,2352.37
E124,2025-11,136,104,32,0,Europe,20.2,2747.2,Salario,USD,Cliente C,Alpha,10.42,14.17,286.26
